location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Chile,CHL,2021-07-27,25681908,13811069,12376422,,51148,63596,133.67,71.89,0.64
Chile,CHL,2021-07-28,25717400,13818948,12404570,,35492,53677,133.86,71.93,0.65
Chile,CHL,2021-07-29,25807807,13828092,12486312,,90407,55381,134.33,71.97,0.65
Chile,CHL,2021-07-30,25884812,13836897,12554788,,77005,49788,134.73,72.02,0.65
Chile,CHL,2021-07-31,25896039,13837975,12564950,,11227,46443,134.79,72.03,0.65
Chile,CHL,2021-08-01,25896509,13838010,12565386,,470,46087,134.79,72.03,0.65
Chile,CHL,2021-08-02,26020828,13938610,12590106,,124319,55724,135.44,72.55,0.66
Chile,CHL,2021-08-03,26159927,14052296,12616374,,139099,68288,136.16,73.14,0.66
Chile,CHL,2021-08-04,26224714,14057314,12676367,,64787,72473,136.5,73.17,0.66
Chile,CHL,2021-08-05,26271075,14060768,12719456,,46361,66181,136.74,73.19,0.66
Chile,CHL,2021-08-06,26305819,14063939,12751210,,34744,60144,136.92,73.2,0.66
Chile,CHL,2021-08-07,26306990,14064197,12752139,,1171,58707,136.93,73.2,0.66
Chile,CHL,2021-08-08,26307071,14064253,12752164,,81,58652,136.93,73.2,0.66
Chile,CHL,2021-08-09,26405455,14141378,12773643,,98384,54947,137.44,73.61,0.66
Chile,CHL,2021-08-10,26493283,14209673,12793387,42,87828,47622,137.9,73.96,0.67
Chile,CHL,2021-08-11,26684176,14212621,12911393,70092,190893,65637,138.89,73.98,0.67
Chile,CHL,2021-08-12,26855813,14215067,12990894,159893,171637,83534,139.78,73.99,0.68
Chile,CHL,2021-08-13,27003921,14217263,13040119,256677,148108,99729,140.55,74.0,0.68
Chile,CHL,2021-08-14,27008688,14217558,13041141,260140,4767,100243,140.58,74.0,0.68
Chile,CHL,2021-08-15,27009203,14217782,13041342,260230,515,100305,140.58,74.0,0.68
Chile,CHL,2021-08-16,27228464,14256786,13063800,418450,219261,117573,141.72,74.21,0.68
Chile,CHL,2021-08-17,27467608,14294167,13090683,596414,239144,139189,142.97,74.4,0.68
Chile,CHL,2021-08-18,27657889,14297407,13169086,706358,190281,139102,143.96,74.42,0.69
Chile,CHL,2021-08-19,27827684,14300466,13229854,813814,169795,138839,144.84,74.43,0.69
Chile,CHL,2021-08-20,27977725,14303652,13286345,906053,150041,139115,145.62,74.45,0.69
Chile,CHL,2021-08-21,27984180,14305002,13289335,909340,6455,139356,145.66,74.46,0.69
Chile,CHL,2021-08-22,27985491,14305697,13290150,909760,1311,139470,145.66,74.46,0.69
Chile,CHL,2021-08-23,28104564,14335718,13319918,973989,119073,125157,146.28,74.62,0.69
Chile,CHL,2021-08-24,28223276,14362711,13342664,1047744,118712,107953,146.9,74.76,0.69
Chile,CHL,2021-08-25,28336647,14380653,13360020,1129399,113371,96965,147.49,74.85,0.7
Chile,CHL,2021-08-26,28520914,14383714,13441221,1230887,184267,99033,148.45,74.87,0.7
Chile,CHL,2021-08-27,28654409,14386596,13495335,1308852,133495,96669,149.15,74.88,0.7
Chile,CHL,2021-08-28,28658662,14387875,13497527,1310688,4253,96355,149.17,74.89,0.7
Chile,CHL,2021-08-29,28659523,14388349,13498091,1310907,861,96290,149.17,74.89,0.7
Chile,CHL,2021-08-30,28853318,14410306,13579363,1405488,193795,106965,150.18,75.01,0.71
Chile,CHL,2021-08-31,29056551,14432262,13673970,1496455,203233,119039,151.24,75.12,0.71
Chile,CHL,2021-09-01,29213643,14435044,13708586,1617521,157092,125285,152.06,75.13,0.71
Chile,CHL,2021-09-02,29354141,14437436,13733257,1732089,140498,119032,152.79,75.15,0.71
Chile,CHL,2021-09-03,29456185,14439717,13751374,1815060,102044,114539,153.32,75.16,0.72
Chile,CHL,2021-09-04,29458857,14440258,13752213,1816710,2672,114314,153.33,75.16,0.72
Chile,CHL,2021-09-05,29459148,14440400,13752372,1816824,291,114232,153.33,75.16,0.72
Chile,CHL,2021-09-06,29613972,14457601,13813977,1895222,154824,108665,154.14,75.25,0.72
Chile,CHL,2021-09-07,29796909,14474928,13877230,1999680,182937,105765,155.09,75.34,0.72
Chile,CHL,2021-09-08,29947600,14476851,13893175,2133246,150691,104851,155.88,75.35,0.72
Chile,CHL,2021-09-09,30085069,14478599,13904832,2257957,137469,104418,156.59,75.36,0.72
Chile,CHL,2021-09-10,30220132,14480096,13914376,2382558,135063,109135,157.3,75.37,0.72
Chile,CHL,2021-09-11,30223484,14480474,13914992,2385118,3352,109232,157.31,75.37,0.72
Chile,CHL,2021-09-12,30223799,14480519,13915051,2385356,315,109236,157.31,75.37,0.72
Chile,CHL,2021-09-13,30416419,14547064,13954951,2472694,192620,114635,158.32,75.72,0.73
Chile,CHL,2021-09-14,30595836,14600246,13994968,2560214,179417,114132,159.25,75.99,0.73
Chile,CHL,2021-09-15,30736656,14656331,14011288,2629659,140820,112722,159.98,76.29,0.73
Chile,CHL,2021-09-16,30803302,14683958,14019788,2660756,66646,102605,160.33,76.43,0.73
Chile,CHL,2021-09-17,30803487,14684040,14019842,2660809,185,83336,160.33,76.43,0.73
Chile,CHL,2021-09-18,30803507,14684056,14019857,2660809,20,82860,160.33,76.43,0.73
Chile,CHL,2021-09-19,30803512,14684059,14019862,2660809,5,82816,160.33,76.43,0.73
Chile,CHL,2021-09-20,30949070,14750827,14043270,2717145,145558,76093,161.09,76.78,0.73
Chile,CHL,2021-09-21,31107778,14813329,14067751,2789791,158708,73135,161.92,77.1,0.73
Chile,CHL,2021-09-22,31274518,14887819,14085760,2864691,166740,76837,162.78,77.49,0.73
Chile,CHL,2021-09-23,31418407,14939806,14097080,2945849,143889,87872,163.53,77.76,0.73
Chile,CHL,2021-09-24,31567483,15012034,14106822,3013465,149076,109142,164.31,78.14,0.73
Chile,CHL,2021-09-25,31570212,15012948,14107224,3015010,2729,109529,164.32,78.14,0.73
Chile,CHL,2021-09-26,31570632,15013188,14107286,3015167,420,109589,164.32,78.14,0.73
Chile,CHL,2021-09-27,31769625,15112677,14125209,3097314,198993,117222,165.36,78.66,0.74
Chile,CHL,2021-09-28,32003240,15234361,14145386,3189654,233615,127923,166.58,79.29,0.74
Chile,CHL,2021-09-29,32225187,15358529,14157049,3276335,221947,135810,167.73,79.94,0.74
Chile,CHL,2021-09-30,32426163,15474275,14165983,3353060,200976,143965,168.78,80.54,0.74
Chile,CHL,2021-10-01,32608915,15580028,14173787,3422880,182752,148776,169.73,81.09,0.74
Chile,CHL,2021-10-02,32617341,15586029,14174153,3424995,8426,149590,169.77,81.13,0.74
Chile,CHL,2021-10-03,32618294,15586472,14174237,3425448,953,149666,169.78,81.13,0.74
Chile,CHL,2021-10-04,32789283,15670697,14189661,3497110,170989,145665,170.67,81.57,0.74
Chile,CHL,2021-10-05,32958352,15748114,14205488,3573251,169069,136445,171.55,81.97,0.74
Chile,CHL,2021-10-06,33112700,15818183,14213062,3650374,154348,126788,172.35,82.33,0.74
Chile,CHL,2021-10-07,33267879,15882286,14219253,3735518,155179,120245,173.16,82.67,0.74
Chile,CHL,2021-10-08,33412932,15937202,14224973,3820123,145053,114860,173.91,82.95,0.74
Chile,CHL,2021-10-09,33416679,15939266,14225269,3821558,3747,114191,173.93,82.96,0.74
Chile,CHL,2021-10-10,33417084,15939372,14225292,3821834,405,114113,173.94,82.96,0.74
Chile,CHL,2021-10-11,33418587,15939893,14225574,3822534,1503,89901,173.94,82.97,0.74
Chile,CHL,2021-10-12,33632873,15997986,14291173,3913339,214286,96360,175.06,83.27,0.74
Chile,CHL,2021-10-13,33858238,16056118,14344717,4027193,225365,106505,176.23,83.57,0.75
Chile,CHL,2021-10-14,34053804,16105976,14377251,4140543,195566,112275,177.25,83.83,0.75
Chile,CHL,2021-10-15,34227640,16146184,14395502,4256098,173836,116387,178.15,84.04,0.75
Chile,CHL,2021-10-16,34233760,16148023,14395932,4259956,6120,116726,178.19,84.05,0.75
Chile,CHL,2021-10-17,34234577,16148129,14395972,4260629,817,116785,178.19,84.05,0.75
Chile,CHL,2021-10-18,34425925,16187960,14443099,4365181,191348,143905,179.19,84.26,0.75
Chile,CHL,2021-10-19,34652749,16233473,14497599,4492168,226824,145697,180.37,84.49,0.75
Chile,CHL,2021-10-20,34891260,16273429,14559302,4629291,238511,147575,181.61,84.7,0.76
Chile,CHL,2021-10-21,35123109,16309795,14607796,4776412,231849,152758,182.82,84.89,0.76
Chile,CHL,2021-10-22,35366180,16339691,14663353,4934164,243071,162649,184.08,85.05,0.76
Chile,CHL,2021-10-23,35375856,16341106,14664604,4941187,9676,163157,184.13,85.06,0.76
Chile,CHL,2021-10-24,35376889,16341234,14664669,4942027,1033,163187,184.14,85.06,0.76
Chile,CHL,2021-10-25,35654431,16376108,14743506,5106017,277542,175501,185.58,85.24,0.77
Chile,CHL,2021-10-26,35975612,16408751,14838068,5300141,321181,188980,187.25,85.41,0.77
Chile,CHL,2021-10-27,36299997,16440751,14939709,5491043,324385,201248,188.94,85.57,0.78
Chile,CHL,2021-10-28,36619970,16470434,15040756,5680372,319973,213837,190.61,85.73,0.78
Chile,CHL,2021-10-29,36914480,16495362,15131959,5858828,294510,221186,192.14,85.86,0.79
Chile,CHL,2021-10-30,36941696,16497761,15136228,5879380,27216,223691,192.28,85.87,0.79
Chile,CHL,2021-10-31,36944480,16498028,15136488,5881641,2784,223942,192.3,85.87,0.79
Chile,CHL,2021-11-01,36946956,16498236,15137012,5883391,2476,184646,192.31,85.87,0.79
Chile,CHL,2021-11-02,37205978,16524635,15230914,6022312,259022,175767,193.66,86.01,0.79
Chile,CHL,2021-11-03,37514578,16551488,15319231,6215879,308600,173512,195.26,86.15,0.8
Chile,CHL,2021-11-04,37807700,16577226,15400327,6402335,293122,169676,196.79,86.28,0.8
Chile,CHL,2021-11-05,38067932,16601152,15470979,6568104,260232,164779,198.14,86.41,0.81
Chile,CHL,2021-11-06,38100741,16603977,15475220,6593854,32809,165578,198.31,86.42,0.81
Chile,CHL,2021-11-07,38103977,16604183,15475432,6596672,3236,165642,198.33,86.42,0.81
Chile,CHL,2021-11-08,38289075,16628135,15518286,6715124,185098,191731,199.29,86.55,0.81
Chile,CHL,2021-11-09,38518534,16650658,15577363,6863147,229459,187508,200.49,86.67,0.81
Chile,CHL,2021-11-10,38730702,16670611,15634607,6998167,212168,173732,201.59,86.77,0.81
Chile,CHL,2021-11-11,38920246,16688529,15689389,7115055,189544,158935,202.58,86.86,0.82
Chile,CHL,2021-11-12,39115561,16706640,15737174,7244517,195315,149661,203.6,86.96,0.82
Chile,CHL,2021-11-13,39148407,16709586,15740962,7270646,32846,149667,203.77,86.97,0.82
Chile,CHL,2021-11-14,39151674,16709812,15741223,7273440,3267,149671,203.78,86.97,0.82
Chile,CHL,2021-11-15,39344883,16729800,15787647,7400290,193209,150830,204.79,87.08,0.82
Chile,CHL,2021-11-16,39536856,16748141,15834157,7527456,191973,145475,205.79,87.17,0.82
Chile,CHL,2021-11-17,39718692,16764032,15876605,7650991,181836,141141,206.74,87.26,0.83
Chile,CHL,2021-11-18,39882468,16778118,15914366,7762963,163776,137460,207.59,87.33,0.83
Chile,CHL,2021-11-19,40040908,16790909,15946276,7876745,158440,132192,208.41,87.4,0.83
Chile,CHL,2021-11-20,40062973,16792536,15948422,7895040,22065,130652,208.53,87.4,0.83
Chile,CHL,2021-11-21,40065013,16792674,15948555,7896810,2040,130477,208.54,87.41,0.83
Chile,CHL,2021-11-22,40202873,16806204,15979844,7989882,137860,122570,209.26,87.48,0.83
Chile,CHL,2021-11-23,40345225,16818663,16014000,8085660,142352,115481,210.0,87.54,0.83
Chile,CHL,2021-11-24,40482937,16829769,16046350,8179958,137712,109178,210.71,87.6,0.84
Chile,CHL,2021-11-25,40608198,16840087,16077473,8263806,125261,103676,211.36,87.65,0.84
Chile,CHL,2021-11-26,40733493,16849860,16106031,8350788,125295,98941,212.02,87.7,0.84
Chile,CHL,2021-11-27,40757883,16851750,16109013,8370316,24390,99273,212.14,87.71,0.84
Chile,CHL,2021-11-28,40761024,16852001,16109297,8372924,3141,99430,212.16,87.71,0.84
Chile,CHL,2021-11-29,40897235,16864343,16129300,8476839,136211,99195,212.87,87.78,0.84
Chile,CHL,2021-11-30,41065323,16876412,16156797,8605396,168088,102871,213.74,87.84,0.84
Chile,CHL,2021-12-01,41225178,16887285,16180892,8730320,159855,106034,214.58,87.9,0.84
Chile,CHL,2021-12-02,41375428,16897050,16204073,8847650,150250,109604,215.36,87.95,0.84
Chile,CHL,2021-12-03,41522975,16906021,16225817,8964513,147547,112783,216.13,88.0,0.84
Chile,CHL,2021-12-04,41548164,16907508,16228212,8985832,25189,112897,216.26,88.0,0.84
Chile,CHL,2021-12-05,41551679,16907718,16228451,8988898,3515,112951,216.28,88.0,0.84
Chile,CHL,2021-12-06,41713826,16922931,16252425,9111903,162147,116656,217.12,88.08,0.85
Chile,CHL,2021-12-07,41884550,16938636,16275992,9243397,170724,117032,218.01,88.17,0.85
Chile,CHL,2021-12-08,41887737,16938954,16276267,9245991,3187,94651,218.02,88.17,0.85
Chile,CHL,2021-12-09,42049175,16978746,16300081,9343837,161438,96250,218.87,88.37,0.85
Chile,CHL,2021-12-10,42198824,17015583,16320353,9436402,149649,96550,219.64,88.57,0.85
Chile,CHL,2021-12-11,42227689,17019557,16323055,9458593,28865,97075,219.79,88.59,0.85
Chile,CHL,2021-12-12,42231478,17019909,16323386,9461699,3789,97114,219.81,88.59,0.85
Chile,CHL,2021-12-13,42401801,17053274,16346286,9575784,170323,98282,220.7,88.76,0.85
Chile,CHL,2021-12-14,42563103,17084002,16367252,9685441,161302,96936,221.54,88.92,0.85
Chile,CHL,2021-12-15,42708709,17111265,16386443,9784652,145606,117282,222.3,89.06,0.85
Chile,CHL,2021-12-16,42839351,17136336,16403155,9873541,130642,112882,222.98,89.19,0.85
Chile,CHL,2021-12-17,42955201,17157855,16417685,9953360,115850,108054,223.58,89.31,0.85
Chile,CHL,2021-12-18,42976590,17160678,16419485,9970129,21389,106986,223.69,89.32,0.85
Chile,CHL,2021-12-19,42979129,17160909,16419634,9972291,2539,106807,223.71,89.32,0.85
Chile,CHL,2021-12-20,43105954,17181157,16434668,10063855,126825,100593,224.37,89.43,0.86
Chile,CHL,2021-12-21,43225698,17199170,16449047,10151223,119744,94656,224.99,89.52,0.86
Chile,CHL,2021-12-22,43326303,17213553,16461705,10224799,100605,88228,225.51,89.6,0.86
Chile,CHL,2021-12-23,43403829,17223461,16471896,10282241,77526,80640,225.92,89.65,0.86
Chile,CHL,2021-12-24,43423866,17225255,16474413,10297967,20037,66952,226.02,89.66,0.86
Chile,CHL,2021-12-25,43423947,17225256,16474414,10298046,81,63908,226.02,89.66,0.86
Chile,CHL,2021-12-26,43425254,17225361,16474532,10299130,1307,63732,226.03,89.66,0.86
Chile,CHL,2021-12-27,43590415,17243758,16490446,10429992,165161,69209,226.89,89.75,0.86
Chile,CHL,2021-12-28,43808819,17264171,16507404,10611043,218404,83303,228.02,89.86,0.86
Chile,CHL,2021-12-29,44038648,17283622,16523797,10805047,229829,101764,229.22,89.96,0.86
Chile,CHL,2021-12-30,44257553,17300543,16538823,10992016,218905,121961,230.36,90.05,0.86
Chile,CHL,2021-12-31,44313234,17303914,16542355,11040795,55681,127053,230.65,90.07,0.86
Chile,CHL,2022-01-01,44313341,17303920,16542361,11040890,107,127056,230.65,90.07,0.86
Chile,CHL,2022-01-02,44314211,17303960,16542418,11041663,870,126994,230.65,90.07,0.86
Chile,CHL,2022-01-03,44496659,17323781,16559066,11187656,182448,129463,231.6,90.17,0.86
Chile,CHL,2022-01-04,44668563,17344487,16576849,11321084,171904,122821,232.5,90.28,0.86
Chile,CHL,2022-01-05,44811891,17363565,16589497,11432713,143328,110463,233.25,90.38,0.86
Chile,CHL,2022-01-06,44952640,17380990,16617244,11528310,140749,99298,233.98,90.47,0.86
Chile,CHL,2022-01-07,45089794,17398221,16645981,11619504,137154,110937,234.69,90.56,0.87
Chile,CHL,2022-01-08,45104788,17399998,16648099,11630604,14994,113064,234.77,90.57,0.87
Chile,CHL,2022-01-09,45107151,17400220,16648303,11632541,2363,113277,234.78,90.57,0.87
Chile,CHL,2022-01-10,45256627,17420378,16677931,11732245,149476,108567,235.56,90.67,0.87
Chile,CHL,2022-01-11,45385277,17437911,16704782,11816531,128650,102388,236.23,90.76,0.87
Chile,CHL,2022-01-12,45495992,17452989,16728656,11888306,110715,97729,236.81,90.84,0.87
Chile,CHL,2022-01-13,45594784,17466646,16751441,11950662,98792,91735,237.32,90.91,0.87
Chile,CHL,2022-01-14,45689297,17480083,16772641,12010549,94513,85643,237.81,90.98,0.87
Chile,CHL,2022-01-15,45700972,17481681,16774573,12018695,11675,85169,237.87,90.99,0.87
Chile,CHL,2022-01-16,45701901,17481783,16774672,12019423,929,84964,237.88,90.99,0.87
Chile,CHL,2022-01-17,45806479,17498365,16797657,12084458,104578,78550,238.42,91.08,0.87
Chile,CHL,2022-01-18,45891175,17511876,16815935,12137379,84696,72271,238.86,91.15,0.88
Chile,CHL,2022-01-19,45979107,17526462,16835135,12191548,87932,69016,239.32,91.22,0.88
Chile,CHL,2022-01-20,46097447,17538710,16850026,12282755,118340,71809,239.94,91.29,0.88
Chile,CHL,2022-01-21,46194869,17549829,16861291,12357810,97422,72225,240.44,91.35,0.88
Chile,CHL,2022-01-22,46204158,17551027,16862319,12364874,9289,71884,240.49,91.35,0.88
Chile,CHL,2022-01-23,46205132,17551133,16862387,12365674,974,71890,240.5,91.35,0.88
Chile,CHL,2022-01-24,46309097,17565118,16878765,12439292,103965,71803,241.04,91.43,0.88
Chile,CHL,2022-01-25,46401392,17577422,16895309,12502744,92295,72888,241.52,91.49,0.88
Chile,CHL,2022-01-26,46481254,17587860,16910858,12556627,79862,71735,241.93,91.54,0.88
Chile,CHL,2022-01-27,46552569,17597639,16925049,12603983,71315,65017,242.31,91.6,0.88
Chile,CHL,2022-01-28,46619059,17606701,16935925,12650545,66490,60599,242.65,91.64,0.88
Chile,CHL,2022-01-29,46626817,17607868,16936793,12656268,7758,60380,242.69,91.65,0.88
Chile,CHL,2022-01-30,46627531,17607951,16936864,12656828,714,60343,242.7,91.65,0.88
Chile,CHL,2022-01-31,46711133,17619915,16953189,12712151,83602,57434,243.13,91.71,0.88
Chile,CHL,2022-02-01,46783924,17630216,16968624,12759219,72791,54647,243.51,91.76,0.88
Chile,CHL,2022-02-02,46849872,17639456,16983821,12800738,65948,52660,243.85,91.81,0.88
Chile,CHL,2022-02-03,46912154,17648047,16997962,12840296,62282,51369,244.18,91.86,0.88
Chile,CHL,2022-02-04,46973296,17655820,17012188,12879444,61142,50605,244.5,91.9,0.89
Chile,CHL,2022-02-05,46978760,17656566,17013203,12883147,5464,50278,244.52,91.9,0.89
Chile,CHL,2022-02-06,46979366,17656648,17013306,12883568,606,50262,244.53,91.9,0.89
Chile,CHL,2022-02-07,47089247,17666582,17029841,12966987,109881,54016,245.1,91.95,0.89
Chile,CHL,2022-02-08,47186387,17675959,17045668,13038928,97140,57495,245.6,92.0,0.89
Chile,CHL,2022-02-09,47266375,17684233,17059781,13096534,79988,59500,246.02,92.05,0.89
Chile,CHL,2022-02-10,47336396,17692101,17072828,13145644,70021,60606,246.39,92.09,0.89
Chile,CHL,2022-02-11,47397624,17698859,17084784,13188161,61228,60618,246.7,92.12,0.89
Chile,CHL,2022-02-12,47403100,17699530,17085784,13191968,5476,60620,246.73,92.13,0.89
Chile,CHL,2022-02-13,47403786,17699641,17085895,13192432,686,60631,246.74,92.13,0.89
Chile,CHL,2022-02-14,47552484,17706679,17098707,13321286,148698,66177,247.51,92.16,0.89
Chile,CHL,2022-02-15,47685799,17713485,17111040,13435473,133315,71345,248.2,92.2,0.89
Chile,CHL,2022-02-16,47803303,17720278,17123961,13533272,117504,76704,248.82,92.23,0.89
Chile,CHL,2022-02-17,47908170,17727292,17136130,13618959,104867,81682,249.36,92.27,0.89
Chile,CHL,2022-02-18,47997222,17734168,17148034,13689237,89052,85657,249.82,92.31,0.89
Chile,CHL,2022-02-19,48003265,17734728,17148955,13693799,6043,85738,249.86,92.31,0.89
Chile,CHL,2022-02-20,48003665,17734774,17149004,13694104,400,85697,249.86,92.31,0.89
Chile,CHL,2022-02-21,48150472,17744938,17162757,13817003,146807,85427,250.62,92.36,0.89
Chile,CHL,2022-02-22,48281847,17754371,17176595,13925114,131375,85150,251.31,92.41,0.89
Chile,CHL,2022-02-23,48394107,17763286,17189063,14015994,112260,84401,251.89,92.46,0.89
Chile,CHL,2022-02-24,48494564,17772305,17201828,14094671,100457,83771,252.41,92.5,0.9
Chile,CHL,2022-02-25,48583833,17781181,17214451,14162448,89269,83802,252.88,92.55,0.9
Chile,CHL,2022-02-26,48591025,17782084,17215572,14167616,7192,83966,252.92,92.56,0.9
Chile,CHL,2022-02-27,48591591,17782163,17215649,14168026,566,83989,252.92,92.56,0.9
Chile,CHL,2022-02-28,48747077,17793628,17231414,14296298,155486,85229,253.73,92.62,0.9
Chile,CHL,2022-03-01,48884587,17802921,17244532,14411404,137510,86106,254.44,92.66,0.9
Chile,CHL,2022-03-02,48994210,17809222,17253135,14506160,109623,85729,255.01,92.7,0.9
Chile,CHL,2022-03-03,49060956,17812534,17257682,14565048,66746,80913,255.36,92.71,0.9
China,CHN,2021-08-12,1832450000,,777046000,,12212000,12948286,126.88,,0.54
China,CHN,2021-08-26,2003914000,1072500000,889439000,,15481000,13070714,138.75,74.26,0.62
China,CHN,2021-09-06,2113083000,1095000000,969720000,,5638000,8159571,146.31,75.82,0.67
China,CHN,2021-09-15,2161428000,,1011584000,,4490000,5263714,149.66,,0.7
China,CHN,2021-09-18,2174043000,1100842000,1022207000,,4026000,4494714,150.53,76.22,0.71
China,CHN,2021-09-28,2206054000,,1047872000,,2869000,3350000,152.75,,0.73
China,CHN,2021-10-23,2244727000,,1067621000,,1709000,2022857,155.43,,0.74
China,CHN,2021-10-29,2262226000,,1070386000,,4642000,2744000,156.64,,0.74
China,CHN,2021-11-05,2311626000,,1072454000,37973000,8947000,7057143,160.06,,0.74
China,CHN,2021-11-12,2372713000,,1073845000,49440000,8681000,8726714,164.29,,0.74
China,CHN,2021-11-19,2422908000,1225000000,1076308000,65730000,6729000,7170714,167.77,84.82,0.75
China,CHN,2021-11-29,2499813000,,1110506000,,7772000,8146714,173.09,,0.77
China,CHN,2021-12-03,2532799000,,1125000000,96312000,8436000,8564571,175.38,,0.78
China,CHN,2021-12-10,2591879000,,1162488000,120580000,9139000,8440000,179.47,,0.8
China,CHN,2021-12-17,2661838000,,1186289000,,11277000,9994143,184.31,,0.82
China,CHN,2021-12-19,2684290000,,1193466000,,10602000,10296000,185.86,,0.83
China,CHN,2021-12-25,2758094000,,1203362000,,12217000,12058000,190.98,,0.83
China,CHN,2021-12-28,2795716000,1259967000,1207413000,,13847000,12720000,193.58,87.24,0.84
China,CHN,2022-01-06,2879993000,,1213000000,331000000,7976000,8082143,199.42,,0.84
China,CHN,2022-01-07,2887772000,1262264000,1215878000,,7779000,7491429,199.95,87.4,0.84
China,CHN,2022-01-14,2928981000,1263691000,1220584000,,5283000,5887000,202.81,87.5,0.85
China,CHN,2022-01-21,2960675000,1265034000,1224450000,,4457000,4527714,205.0,87.59,0.85
China,CHN,2022-01-28,2994162000,1266070000,1227387000,,4682000,4783857,207.32,87.66,0.85
China,CHN,2022-02-07,3010669000,1266426000,1228340000,459843000,3807000,1448143,208.46,87.69,0.85
China,CHN,2022-02-18,3075752000,1268180000,1232543000,,6133000,5577857,212.97,87.81,0.85
China,CHN,2022-02-25,3114622000,1269302000,1234540000,554728000,6336000,5552857,215.66,87.89,0.85
Colombia,COL,2021-03-13,782301,749059,33242,,88811,73127,1.53,1.46,0
Colombia,COL,2021-03-14,843204,803656,39548,,60903,77686,1.64,1.57,0
Colombia,COL,2021-03-15,913961,868994,44967,,70757,85412,1.78,1.7,0
Colombia,COL,2021-03-16,976137,928927,47210,,62176,81863,1.9,1.81,0
Colombia,COL,2021-03-17,1024358,971240,53118,,48221,77730,2.0,1.89,0
Colombia,COL,2021-03-18,1076496,1022604,53892,,52138,69613,2.1,1.99,0
Colombia,COL,2021-03-19,1131999,1077837,54162,,55503,62644,2.21,2.1,0
Colombia,COL,2021-03-20,1182098,1127570,54528,,50099,57114,2.31,2.2,0
Colombia,COL,2021-03-21,1215008,1157159,57849,,32910,53115,2.37,2.26,0
Colombia,COL,2021-03-22,1238259,1177935,60324,,23251,46328,2.42,2.3,0
Colombia,COL,2021-03-23,1299809,1236980,62829,,61550,46239,2.54,2.41,0
Colombia,COL,2021-03-24,1385503,1311229,74274,,85694,51592,2.7,2.56,0
Colombia,COL,2021-03-25,1476364,1359247,117117,,90861,57124,2.88,2.65,0
Colombia,COL,2021-03-26,1596288,1448180,148108,,119924,66327,3.11,2.82,0
Colombia,COL,2021-03-27,1726924,1550856,176068,,130636,77832,3.37,3.03,0
Colombia,COL,2021-03-28,1818861,1624565,194296,,91937,86265,3.55,3.17,0
Colombia,COL,2021-03-29,1965054,1736568,228486,,146193,103828,3.83,3.39,0
Colombia,COL,2021-03-30,2121530,1858823,262707,,156476,117389,4.14,3.63,0.01
Colombia,COL,2021-03-31,2243392,1957325,286067,,121862,122556,4.38,3.82,0.01
Colombia,COL,2021-04-01,2300890,1965935,334955,,57498,117789,4.49,3.83,0.01
Colombia,COL,2021-04-02,2336144,1971891,364253,,35254,105694,4.56,3.85,0.01
Colombia,COL,2021-04-03,2381049,1989856,391193,,44905,93446,4.64,3.88,0.01
Colombia,COL,2021-04-04,2408085,2005885,402200,,27036,84175,4.7,3.91,0.01
Colombia,COL,2021-04-05,2479671,2056135,423536,,71586,73517,4.84,4.01,0.01
Colombia,COL,2021-04-07,2691513,2148976,542537,,,64017,5.25,4.19,0.01
Colombia,COL,2021-04-08,2812828,2172751,640077,,121315,73134,5.49,4.24,0.01
Colombia,COL,2021-04-09,2946222,2201956,744266,,133394,87154,5.75,4.3,0.01
Colombia,COL,2021-04-10,3041349,2232564,808785,,95127,94329,5.93,4.35,0.02
Colombia,COL,2021-04-12,3173583,2258826,914757,,,99130,6.19,4.41,0.02
Colombia,COL,2021-04-13,3350226,2340554,1009672,,176643,109233,6.54,4.57,0.02
Colombia,COL,2021-04-14,3455084,2407129,1047955,,104858,109082,6.74,4.7,0.02
Colombia,COL,2021-04-16,3590096,2496243,1093853,,,91982,7.0,4.87,0.02
Colombia,COL,2021-04-17,3707216,2571554,1135662,,117120,95124,7.23,5.02,0.02
Colombia,COL,2021-04-18,3769499,2614088,1155411,,62283,94576,7.35,5.1,0.02
Colombia,COL,2021-04-19,3867076,2678773,1188303,,97577,99070,7.54,5.23,0.02
Colombia,COL,2021-04-20,3979575,2747711,1231864,,112499,89907,7.76,5.36,0.02
Colombia,COL,2021-04-21,4131008,2850117,1280891,,151433,96561,8.06,5.56,0.03
Colombia,COL,2021-04-22,4224659,2904408,1320251,,93651,100296,8.24,5.67,0.03
Colombia,COL,2021-04-23,4318314,2961023,1357291,,93655,104031,8.42,5.78,0.03
Colombia,COL,2021-04-24,4400615,3008636,1391979,,82301,99057,8.58,5.87,0.03
Colombia,COL,2021-04-25,4451266,3039713,1411553,,50651,97395,8.68,5.93,0.03
Colombia,COL,2021-04-27,4625373,3149010,1476363,,,92257,9.02,6.14,0.03
Colombia,COL,2021-04-28,4714640,3209415,1505225,,89267,83376,9.2,6.26,0.03
Colombia,COL,2021-04-29,4824078,3277767,1546311,,109438,85631,9.41,6.39,0.03
Colombia,COL,2021-04-30,4986471,3359439,1627032,,162393,95451,9.73,6.55,0.03
